codigo_municipio,nome_municipio,populacao,ano
3141603,Mercês - MG,10739,2019
3141603,Mercês - MG,10758,2020
3141603,Mercês - MG,10775,2021
3141603,Mercês - MG,10373,2022
3141603,Mercês - MG,10373,2023
3141702,Mesquita - MG,6069,2010
3141702,Mesquita - MG,6016,2011
3141702,Mesquita - MG,5963,2012
3141702,Mesquita - MG,6084,2013
3141702,Mesquita - MG,6038,2014
3141702,Mesquita - MG,5993,2015
3141702,Mesquita - MG,5951,2016
3141702,Mesquita - MG,5911,2017
3141702,Mesquita - MG,5666,2018
3141702,Mesquita - MG,5605,2019
3141702,Mesquita - MG,5546,2020
3141702,Mesquita - MG,5489,2021
3141702,Mesquita - MG,5040,2022
3141702,Mesquita - MG,5040,2023
3141801,Minas Novas - MG,30794,2010
3141801,Minas Novas - MG,30824,2011
3141801,Minas Novas - MG,30852,2012
3141801,Minas Novas - MG,31811,2013
3141801,Minas Novas - MG,31864,2014
3141801,Minas Novas - MG,31915,2015
3141801,Minas Novas - MG,31963,2016
3141801,Minas Novas - MG,32009,2017
3141801,Minas Novas - MG,31471,2018
3141801,Minas Novas - MG,31484,2019
3141801,Minas Novas - MG,31497,2020
3141801,Minas Novas - MG,31509,2021
3141801,Minas Novas - MG,24405,2022
3141801,Minas Novas - MG,24405,2023
3141900,Minduri - MG,3840,2010
3141900,Minduri - MG,3841,2011
3141900,Minduri - MG,3841,2012
3141900,Minduri - MG,3957,2013
3141900,Minduri - MG,3960,2014
3141900,Minduri - MG,3964,2015
3141900,Minduri - MG,3967,2016
3141900,Minduri - MG,3970,2017
3141900,Minduri - MG,3896,2018
3141900,Minduri - MG,3894,2019
3141900,Minduri - MG,3893,2020
3141900,Minduri - MG,3891,2021
3141900,Minduri - MG,3741,2022
3141900,Minduri - MG,3741,2023
3142007,Mirabela - MG,13042,2010
3142007,Mirabela - MG,13080,2011
3142007,Mirabela - MG,13116,2012
3142007,Mirabela - MG,13552,2013
3142007,Mirabela - MG,13598,2014
3142007,Mirabela - MG,13643,2015
3142007,Mirabela - MG,13685,2016
3142007,Mirabela - MG,13726,2017
3142007,Mirabela - MG,13557,2018
3142007,Mirabela - MG,13589,2019
3142007,Mirabela - MG,13620,2020
3142007,Mirabela - MG,13651,2021
3142007,Mirabela - MG,13651,2022
3142007,Mirabela - MG,13651,2023
3142106,Miradouro - MG,10251,2010
3142106,Miradouro - MG,10288,2011
3142106,Miradouro - MG,10324,2012
3142106,Miradouro - MG,10674,2013
3142106,Miradouro - MG,10718,2014
3142106,Miradouro - MG,10759,2015
3142106,Miradouro - MG,10799,2016
3142106,Miradouro - MG,10837,2017
3142106,Miradouro - MG,10721,2018
3142106,Miradouro - MG,10754,2019
3142106,Miradouro - MG,10787,2020
3142106,Miradouro - MG,10818,2021
3142106,Miradouro - MG,8968,2022
3142106,Miradouro - MG,8968,2023
3142205,Miraí - MG,13808,2010
3142205,Miraí - MG,13911,2011
3142205,Miraí - MG,14009,2012
3142205,Miraí - MG,14540,2013
3142205,Miraí - MG,14649,2014
3142205,Miraí - MG,14753,2015
3142205,Miraí - MG,14852,2016
3142205,Miraí - MG,14946,2017
3142205,Miraí - MG,14913,2018
3142205,Miraí - MG,15014,2019
3142205,Miraí - MG,15111,2020
3142205,Miraí - MG,15205,2021
3142205,Miraí - MG,13633,2022
3142205,Miraí - MG,13633,2023
3142254,Miravânia - MG,4549,2010
3142254,Miravânia - MG,4577,2011
3142254,Miravânia - MG,4604,2012
3142254,Miravânia - MG,4772,2013
3142254,Miravânia - MG,4803,2014
3142254,Miravânia - MG,4832,2015
3142254,Miravânia - MG,4859,2016
3142254,Miravânia - MG,4885,2017
3142254,Miravânia - MG,4861,2018
3142254,Miravânia - MG,4888,2019
3142254,Miravânia - MG,4914,2020
3142254,Miravânia - MG,4939,2021
3142254,Miravânia - MG,3985,2022
3142254,Miravânia - MG,3985,2023
3142304,Moeda - MG,4689,2010
3142304,Moeda - MG,4706,2011
3142304,Moeda - MG,4723,2012
3142304,Moeda - MG,4883,2013
3142304,Moeda - MG,4903,2014
3142304,Moeda - MG,4922,2015
3142304,Moeda - MG,4940,2016
3142304,Moeda - MG,4957,2017
3142304,Moeda - MG,4904,2018
3142304,Moeda - MG,4919,2019
3142304,Moeda - MG,4934,2020
3142304,Moeda - MG,4948,2021
3142304,Moeda - MG,5125,2022
3142304,Moeda - MG,5125,2023
3142403,Moema - MG,7028,2010
3142403,Moema - MG,7068,2011
3142403,Moema - MG,7106,2012
3142403,Moema - MG,7363,2013
3142403,Moema - MG,7406,2014
3142403,Moema - MG,7448,2015
3142403,Moema - MG,7487,2016
3142403,Moema - MG,7525,2017
3142403,Moema - MG,7479,2018
3142403,Moema - MG,7517,2019
3142403,Moema - MG,7554,2020
3142403,Moema - MG,7589,2021
3142403,Moema - MG,7548,2022
3142403,Moema - MG,7548,2023
3142502,Monjolos - MG,2360,2010
3142502,Monjolos - MG,2344,2011
3142502,Monjolos - MG,2327,2012
3142502,Monjolos - MG,2379,2013
3142502,Monjolos - MG,2365,2014
3142502,Monjolos - MG,2352,2015
3142502,Monjolos - MG,2339,2016
3142502,Monjolos - MG,2327,2017
3142502,Monjolos - MG,2240,2018
3142502,Monjolos - MG,2220,2019
3142502,Monjolos - MG,2202,2020
3142502,Monjolos - MG,2184,2021
3142502,Monjolos - MG,2169,2022
3142502,Monjolos - MG,2169,2023
3142601,Monsenhor Paulo - MG,8161,2010
3142601,Monsenhor Paulo - MG,8203,2011
3142601,Monsenhor Paulo - MG,8244,2012
3142601,Monsenhor Paulo - MG,8537,2013
3142601,Monsenhor Paulo - MG,8583,2014
3142601,Monsenhor Paulo - MG,8628,2015
3142601,Monsenhor Paulo - MG,8671,2016
3142601,Monsenhor Paulo - MG,8711,2017
3142601,Monsenhor Paulo - MG,8648,2018
3142601,Monsenhor Paulo - MG,8688,2019
3142601,Monsenhor Paulo - MG,8727,2020
3142601,Monsenhor Paulo - MG,8764,2021
3142601,Monsenhor Paulo - MG,8340,2022
3142601,Monsenhor Paulo - MG,8340,2023
3142700,Montalvânia - MG,15862,2010
3142700,Montalvânia - MG,15745,2011
3142700,Montalvânia - MG,15631,2012
3142700,Montalvânia - MG,15974,2013
3142700,Montalvânia - MG,15875,2014
3142700,Montalvânia - MG,15779,2015
3142700,Montalvânia - MG,15689,2016
3142700,Montalvânia - MG,15603,2017
3142700,Montalvânia - MG,15012,2018
3142700,Montalvânia - MG,14877,2019
3142700,Montalvânia - MG,14747,2020
3142700,Montalvânia - MG,14621,2021
3142700,Montalvânia - MG,14060,2022
3142700,Montalvânia - MG,14060,2023
3142809,Monte Alegre de Minas - MG,19619,2010
3142809,Monte Alegre de Minas - MG,19743,2011
3142809,Monte Alegre de Minas - MG,19863,2012
3142809,Monte Alegre de Minas - MG,20594,2013
3142809,Monte Alegre de Minas - MG,20728,2014
3142809,Monte Alegre de Minas - MG,20856,2015
3142809,Monte Alegre de Minas - MG,20979,2016
3142809,Monte Alegre de Minas - MG,21095,2017
3142809,Monte Alegre de Minas - MG,20999,2018
3142809,Monte Alegre de Minas - MG,21120,2019
3142809,Monte Alegre de Minas - MG,21236,2020
3142809,Monte Alegre de Minas - MG,21349,2021
3142809,Monte Alegre de Minas - MG,20170,2022
3142809,Monte Alegre de Minas - MG,20170,2023
3142908,Monte Azul - MG,21994,2010
3142908,Monte Azul - MG,21853,2011
3142908,Monte Azul - MG,21717,2012
3142908,Monte Azul - MG,22218,2013
3142908,Monte Azul - MG,22102,2014
3142908,Monte Azul - MG,21990,2015
3142908,Monte Azul - MG,21884,2016
3142908,Monte Azul - MG,21783,2017
3142908,Monte Azul - MG,21017,2018
3142908,Monte Azul - MG,20854,2019
3142908,Monte Azul - MG,20696,2020
3142908,Monte Azul - MG,20544,2021
3142908,Monte Azul - MG,20328,2022
3142908,Monte Azul - MG,20328,2023
3143005,Monte Belo - MG,13061,2010
3143005,Monte Belo - MG,13055,2011
3143005,Monte Belo - MG,13049,2012
3143005,Monte Belo - MG,13435,2013
3143005,Monte Belo - MG,13440,2014
3143005,Monte Belo - MG,13444,2015
3143005,Monte Belo - MG,13449,2016
3143005,Monte Belo - MG,13453,2017
3143005,Monte Belo - MG,13180,2018
3143005,Monte Belo - MG,13166,2019
3143005,Monte Belo - MG,13152,2020
3143005,Monte Belo - MG,13139,2021
3143005,Monte Belo - MG,13046,2022
3143005,Monte Belo - MG,13046,2023
3143104,Monte Carmelo - MG,45772,2010
3143104,Monte Carmelo - MG,45916,2011
3143104,Monte Carmelo - MG,46055,2012
3143104,Monte Carmelo - MG,47595,2013
3143104,Monte Carmelo - MG,47770,2014
3143104,Monte Carmelo - MG,47937,2015
3143104,Monte Carmelo - MG,48096,2016
3143104,Monte Carmelo - MG,48248,2017
3143104,Monte Carmelo - MG,47682,2018
3143104,Monte Carmelo - MG,47809,2019
3143104,Monte Carmelo - MG,47931,2020
3143104,Monte Carmelo - MG,48049,2021
3143104,Monte Carmelo - MG,47692,2022
3143104,Monte Carmelo - MG,47692,2023
3143153,Monte Formoso - MG,4656,2010
3143153,Monte Formoso - MG,4675,2011
3143153,Monte Formoso - MG,4693,2012
3143153,Monte Formoso - MG,4855,2013
3143153,Monte Formoso - MG,4877,2014
3143153,Monte Formoso - MG,4897,2015
3143153,Monte Formoso - MG,4917,2016
3143153,Monte Formoso - MG,4936,2017
3143153,Monte Formoso - MG,4889,2018
3143153,Monte Formoso - MG,4906,2019
3143153,Monte Formoso - MG,4923,2020
3143153,Monte Formoso - MG,4939,2021
3143153,Monte Formoso - MG,4381,2022
3143153,Monte Formoso - MG,4381,2023
3143203,Monte Santo de Minas - MG,21234,2010
3143203,Monte Santo de Minas - MG,21236,2011
3143203,Monte Santo de Minas - MG,21238,2012
3143203,Monte Santo de Minas - MG,21878,2013
3143203,Monte Santo de Minas - MG,21897,2014
3143203,Monte Santo de Minas - MG,21915,2015
3143203,Monte Santo de Minas - MG,21932,2016
3143203,Monte Santo de Minas - MG,21949,2017
3143203,Monte Santo de Minas - MG,21534,2018
3143203,Monte Santo de Minas - MG,21524,2019
3143203,Monte Santo de Minas - MG,21513,2020
3143203,Monte Santo de Minas - MG,21504,2021
3143203,Monte Santo de Minas - MG,20890,2022
3143203,Monte Santo de Minas - MG,20890,2023
3143302,Montes Claros - MG,361915,2010
3143302,Montes Claros - MG,366135,2011
3143302,Montes Claros - MG,370216,2012
3143302,Montes Claros - MG,385898,2013
3143302,Montes Claros - MG,390212,2014
3143302,Montes Claros - MG,394350,2015
3143302,Montes Claros - MG,398288,2016
3143302,Montes Claros - MG,402027,2017
3143302,Montes Claros - MG,404804,2018
3143302,Montes Claros - MG,409341,2019
3143302,Montes Claros - MG,413487,2020
3143302,Montes Claros - MG,417478,2021
3143302,Montes Claros - MG,414240,2022
3143302,Montes Claros - MG,414240,2023
3143401,Monte Sião - MG,21203,2010
3143401,Monte Sião - MG,21434,2011
3143401,Monte Sião - MG,21658,2012
3143401,Monte Sião - MG,22557,2013
3143401,Monte Sião - MG,22794,2014
3143401,Monte Sião - MG,23022,2015
3143401,Monte Sião - MG,23238,2016
3143401,Monte Sião - MG,23444,2017
3143401,Monte Sião - MG,23569,2018
3143401,Monte Sião - MG,23803,2019
3143401,Monte Sião - MG,24029,2020
3143401,Monte Sião - MG,24247,2021
3143401,Monte Sião - MG,24089,2022
3143401,Monte Sião - MG,24089,2023
3143450,Montezuma - MG,7464,2010
3143450,Montezuma - MG,7533,2011
3143450,Montezuma - MG,7599,2012
3143450,Montezuma - MG,7901,2013
3143450,Montezuma - MG,7973,2014
3143450,Montezuma - MG,8041,2015
3143450,Montezuma - MG,8106,2016
3143450,Montezuma - MG,8168,2017
3143450,Montezuma - MG,8180,2018
3143450,Montezuma - MG,8249,2019
3143450,Montezuma - MG,8315,2020
3143450,Montezuma - MG,8379,2021
3143450,Montezuma - MG,6888,2022
3143450,Montezuma - MG,6888,2023
3143500,Morada Nova de Minas - MG,8255,2010
3143500,Morada Nova de Minas - MG,8305,2011
3143500,Morada Nova de Minas - MG,8353,2012
3143500,Morada Nova de Minas - MG,8657,2013
3143500,Morada Nova de Minas - MG,8712,2014
3143500,Morada Nova de Minas - MG,8764,2015
3143500,Morada Nova de Minas - MG,8813,2016
3143500,Morada Nova de Minas - MG,8860,2017
3143500,Morada Nova de Minas - MG,8815,2018
3143500,Morada Nova de Minas - MG,8863,2019
3143500,Morada Nova de Minas - MG,8910,2020
3143500,Morada Nova de Minas - MG,8955,2021
3143500,Morada Nova de Minas - MG,9067,2022
3143500,Morada Nova de Minas - MG,9067,2023
3143609,Morro da Garça - MG,2660,2010
3143609,Morro da Garça - MG,2637,2011
3143609,Morro da Garça - MG,2615,2012
3143609,Morro da Garça - MG,2669,2013
3143609,Morro da Garça - MG,2649,2014
3143609,Morro da Garça - MG,2630,2015
3143609,Morro da Garça - MG,2612,2016
3143609,Morro da Garça - MG,2595,2017
3143609,Morro da Garça - MG,2488,2018
3143609,Morro da Garça - MG,2462,2019
3143609,Morro da Garça - MG,2437,2020
3143609,Morro da Garça - MG,2413,2021
3143609,Morro da Garça - MG,2411,2022
3143609,Morro da Garça - MG,2411,2023
3143708,Morro do Pilar - MG,3399,2010
3143708,Morro do Pilar - MG,3374,2011
3143708,Morro do Pilar - MG,3349,2012
3143708,Morro do Pilar - MG,3421,2013
3143708,Morro do Pilar - MG,3399,2014
3143708,Morro do Pilar - MG,3378,2015
3143708,Morro do Pilar - MG,3358,2016
3143708,Morro do Pilar - MG,3339,2017
3143708,Morro do Pilar - MG,3211,2018
3143708,Morro do Pilar - MG,3182,2019
3143708,Morro do Pilar - MG,3153,2020
3143708,Morro do Pilar - MG,3126,2021
3143708,Morro do Pilar - MG,3133,2022
3143708,Morro do Pilar - MG,3133,2023
3143807,Munhoz - MG,6257,2010
3143807,Munhoz - MG,6227,2011
3143807,Munhoz - MG,6197,2012
3143807,Munhoz - MG,6351,2013
3143807,Munhoz - MG,6327,2014
3143807,Munhoz - MG,6304,2015
3143807,Munhoz - MG,6282,2016
3143807,Munhoz - MG,6261,2017
3143807,Munhoz - MG,6065,2018
3143807,Munhoz - MG,6029,2019
3143807,Munhoz - MG,5994,2020
3143807,Munhoz - MG,5960,2021
3143807,Munhoz - MG,7451,2022
3143807,Munhoz - MG,7451,2023
3143906,Muriaé - MG,100765,2010
3143906,Muriaé - MG,101431,2011
3143906,Muriaé - MG,102074,2012
3143906,Muriaé - MG,105861,2013
3143906,Muriaé - MG,106576,2014
3143906,Muriaé - MG,107263,2015
3143906,Muriaé - MG,107916,2016
3143906,Muriaé - MG,108537,2017
3143906,Muriaé - MG,108113,2018
3143906,Muriaé - MG,108763,2019
3143906,Muriaé - MG,109392,2020
3143906,Muriaé - MG,109997,2021
3143906,Muriaé - MG,104108,2022
3143906,Muriaé - MG,104108,2023
3144003,Mutum - MG,26661,2010
3144003,Mutum - MG,26659,2011
3144003,Mutum - MG,26657,2012
3144003,Mutum - MG,27456,2013
3144003,Mutum - MG,27475,2014
3144003,Mutum - MG,27494,2015
3144003,Mutum - MG,27512,2016
3144003,Mutum - MG,27528,2017
3144003,Mutum - MG,26997,2018
3144003,Mutum - MG,26979,2019
3144003,Mutum - MG,26961,2020
3144003,Mutum - MG,26945,2021
3144003,Mutum - MG,27635,2022
3144003,Mutum - MG,27635,2023
3144102,Muzambinho - MG,20430,2010
3144102,Muzambinho - MG,20418,2011
3144102,Muzambinho - MG,20406,2012
3144102,Muzambinho - MG,21007,2013
3144102,Muzambinho - MG,21012,2014
3144102,Muzambinho - MG,21017,2015
3144102,Muzambinho - MG,21021,2016
3144102,Muzambinho - MG,21026,2017
3144102,Muzambinho - MG,20594,2018
3144102,Muzambinho - MG,20569,2019
3144102,Muzambinho - MG,20545,2020
3144102,Muzambinho - MG,20522,2021
3144102,Muzambinho - MG,21891,2022
3144102,Muzambinho - MG,21891,2023
3144201,Nacip Raydan - MG,3154,2010
3144201,Nacip Raydan - MG,3157,2011
3144201,Nacip Raydan - MG,3159,2012
3144201,Nacip Raydan - MG,3256,2013
3144201,Nacip Raydan - MG,3261,2014
3144201,Nacip Raydan - MG,3266,2015
3144201,Nacip Raydan - MG,3270,2016
3144201,Nacip Raydan - MG,3274,2017
3144201,Nacip Raydan - MG,3219,2018
3144201,Nacip Raydan - MG,3220,2019
3144201,Nacip Raydan - MG,3220,2020
3144201,Nacip Raydan - MG,3221,2021
3144201,Nacip Raydan - MG,2459,2022
3144201,Nacip Raydan - MG,2459,2023
3144300,Nanuque - MG,40834,2010
3144300,Nanuque - MG,40774,2011
3144300,Nanuque - MG,40716,2012
3144300,Nanuque - MG,41876,2013
3144300,Nanuque - MG,41852,2014
3144300,Nanuque - MG,41829,2015
3144300,Nanuque - MG,41808,2016
3144300,Nanuque - MG,41787,2017
3144300,Nanuque - MG,40839,2018
3144300,Nanuque - MG,40750,2019
3144300,Nanuque - MG,40665,2020
3144300,Nanuque - MG,40583,2021
3144300,Nanuque - MG,35038,2022
3144300,Nanuque - MG,35038,2023
3144359,Naque - MG,6341,2010
3144359,Naque - MG,6398,2011
3144359,Naque - MG,6453,2012
3144359,Naque - MG,6708,2013
3144359,Naque - MG,6767,2014
3144359,Naque - MG,6824,2015
3144359,Naque - MG,6878,2016
3144359,Naque - MG,6930,2017
3144359,Naque - MG,6939,2018
3144359,Naque - MG,6996,2019
3144359,Naque - MG,7051,2020
3144359,Naque - MG,7104,2021
3144359,Naque - MG,6303,2022
3144359,Naque - MG,6303,2023
3144375,Natalândia - MG,3280,2010
3144375,Natalândia - MG,3280,2011
3144375,Natalândia - MG,3279,2012
3144375,Natalândia - MG,3376,2013
3144375,Natalândia - MG,3377,2014
3144375,Natalândia - MG,3379,2015
3144375,Natalândia - MG,3381,2016
3144375,Natalândia - MG,3382,2017
3144375,Natalândia - MG,3314,2018
3144375,Natalândia - MG,3311,2019
3144375,Natalândia - MG,3308,2020
3144375,Natalândia - MG,3306,2021
3144375,Natalândia - MG,3520,2022
3144375,Natalândia - MG,3520,2023
3144409,Natércia - MG,4658,2010
3144409,Natércia - MG,4660,2011
3144409,Natércia - MG,4661,2012
3144409,Natércia - MG,4802,2013
3144409,Natércia - MG,4807,2014
3144409,Natércia - MG,4812,2015
3144409,Natércia - MG,4816,2016
3144409,Natércia - MG,4820,2017
3144409,Natércia - MG,4731,2018
3144409,Natércia - MG,4730,2019
3144409,Natércia - MG,4728,2020
3144409,Natércia - MG,4727,2021
3144409,Natércia - MG,4691,2022
3144409,Natércia - MG,4691,2023
3144508,Nazareno - MG,7954,2010
3144508,Nazareno - MG,8009,2011
3144508,Nazareno - MG,8062,2012
3144508,Nazareno - MG,8363,2013
3144508,Nazareno - MG,8422,2014
3144508,Nazareno - MG,8478,2015
3144508,Nazareno - MG,8532,2016
3144508,Nazareno - MG,8583,2017
3144508,Nazareno - MG,8555,2018
3144508,Nazareno - MG,8608,2019
3144508,Nazareno - MG,8660,2020
3144508,Nazareno - MG,8710,2021
3144508,Nazareno - MG,8179,2022
3144508,Nazareno - MG,8179,2023
3144607,Nepomuceno - MG,25733,2010
3144607,Nepomuceno - MG,25803,2011
3144607,Nepomuceno - MG,25871,2012
3144607,Nepomuceno - MG,26725,2013
3144607,Nepomuceno - MG,26812,2014
3144607,Nepomuceno - MG,26897,2015
3144607,Nepomuceno - MG,26977,2016
3144607,Nepomuceno - MG,27053,2017
3144607,Nepomuceno - MG,26709,2018
3144607,Nepomuceno - MG,26769,2019
3144607,Nepomuceno - MG,26826,2020
3144607,Nepomuceno - MG,26882,2021
3144607,Nepomuceno - MG,25018,2022
3144607,Nepomuceno - MG,25018,2023
3144656,Ninheira - MG,9815,2010
3144656,Ninheira - MG,9851,2011
3144656,Ninheira - MG,9885,2012
3144656,Ninheira - MG,10219,2013
3144656,Ninheira - MG,10261,2014
3144656,Ninheira - MG,10301,2015
3144656,Ninheira - MG,10339,2016
3144656,Ninheira - MG,10375,2017
3144656,Ninheira - MG,10263,2018
3144656,Ninheira - MG,10295,2019
3144656,Ninheira - MG,10326,2020
3144656,Ninheira - MG,10355,2021
3144656,Ninheira - MG,10588,2022
3144656,Ninheira - MG,10588,2023
3144672,Nova Belém - MG,3732,2010
3144672,Nova Belém - MG,3674,2011
3144672,Nova Belém - MG,3617,2012
3144672,Nova Belém - MG,3662,2013
3144672,Nova Belém - MG,3609,2014
3144672,Nova Belém - MG,3559,2015
3144672,Nova Belém - MG,3511,2016
3144672,Nova Belém - MG,3465,2017
3144672,Nova Belém - MG,3255,2018
3144672,Nova Belém - MG,3190,2019
3144672,Nova Belém - MG,3128,2020
3144672,Nova Belém - MG,3067,2021
3144672,Nova Belém - MG,3151,2022
3144672,Nova Belém - MG,3151,2023
3144706,Nova Era - MG,17528,2010
3144706,Nova Era - MG,17511,2011
3144706,Nova Era - MG,17494,2012
3144706,Nova Era - MG,18002,2013
3144706,Nova Era - MG,18000,2014
3144706,Nova Era - MG,17998,2015
3144706,Nova Era - MG,17996,2016
3144706,Nova Era - MG,17994,2017
3144706,Nova Era - MG,17607,2018
3144706,Nova Era - MG,17578,2019
3144706,Nova Era - MG,17551,2020
3144706,Nova Era - MG,17524,2021
3144706,Nova Era - MG,17438,2022
3144706,Nova Era - MG,17438,2023
3144805,Nova Lima - MG,80998,2010
3144805,Nova Lima - MG,82273,2011
3144805,Nova Lima - MG,83507,2012
3144805,Nova Lima - MG,87391,2013
3144805,Nova Lima - MG,88672,2014
3144805,Nova Lima - MG,89900,2015
3144805,Nova Lima - MG,91069,2016
3144805,Nova Lima - MG,92178,2017
3144805,Nova Lima - MG,93577,2018
3144805,Nova Lima - MG,94889,2019
3144805,Nova Lima - MG,96157,2020
3144805,Nova Lima - MG,97378,2021
3144805,Nova Lima - MG,111697,2022
3144805,Nova Lima - MG,111697,2023
3144904,Nova Módica - MG,3790,2010
3144904,Nova Módica - MG,3767,2011
3144904,Nova Módica - MG,3744,2012
3144904,Nova Módica - MG,3830,2013
3144904,Nova Módica - MG,3811,2014
3144904,Nova Módica - MG,3792,2015
3144904,Nova Módica - MG,3774,2016
3144904,Nova Módica - MG,3757,2017
3144904,Nova Módica - MG,3627,2018
3144904,Nova Módica - MG,3600,2019
3144904,Nova Módica - MG,3573,2020
3144904,Nova Módica - MG,3548,2021
3144904,Nova Módica - MG,3663,2022
3144904,Nova Módica - MG,3663,2023
3145000,Nova Ponte - MG,12812,2010
3145000,Nova Ponte - MG,13067,2011
3145000,Nova Ponte - MG,13314,2012
3145000,Nova Ponte - MG,13988,2013
3145000,Nova Ponte - MG,14241,2014
3145000,Nova Ponte - MG,14484,2015
3145000,Nova Ponte - MG,14715,2016
3145000,Nova Ponte - MG,14934,2017
3145000,Nova Ponte - MG,15280,2018
3145000,Nova Ponte - MG,15545,2019
3145000,Nova Ponte - MG,15800,2020
3145000,Nova Ponte - MG,16046,2021
3145000,Nova Ponte - MG,14598,2022
3145000,Nova Ponte - MG,14598,2023
3145059,Nova Porteirinha - MG,7398,2010
3145059,Nova Porteirinha - MG,7399,2011
3145059,Nova Porteirinha - MG,7400,2012
3145059,Nova Porteirinha - MG,7623,2013
3145059,Nova Porteirinha - MG,7630,2014
3145059,Nova Porteirinha - MG,7636,2015
3145059,Nova Porteirinha - MG,7642,2016
3145059,Nova Porteirinha - MG,7648,2017
3145059,Nova Porteirinha - MG,7504,2018
3145059,Nova Porteirinha - MG,7500,2019
3145059,Nova Porteirinha - MG,7497,2020
3145059,Nova Porteirinha - MG,7493,2021
3145059,Nova Porteirinha - MG,6706,2022
3145059,Nova Porteirinha - MG,6706,2023
3145109,Nova Resende - MG,15374,2010
3145109,Nova Resende - MG,15489,2011
3145109,Nova Resende - MG,15599,2012
3145109,Nova Resende - MG,16191,2013
3145109,Nova Resende - MG,16313,2014
3145109,Nova Resende - MG,16429,2015
3145109,Nova Resende - MG,16540,2016
3145109,Nova Resende - MG,16645,2017
3145109,Nova Resende - MG,16610,2018
3145109,Nova Resende - MG,16723,2019
3145109,Nova Resende - MG,16832,2020
3145109,Nova Resende - MG,16937,2021
3145109,Nova Resende - MG,16387,2022
3145109,Nova Resende - MG,16387,2023
3145208,Nova Serrana - MG,73699,2010
3145208,Nova Serrana - MG,76482,2011
3145208,Nova Serrana - MG,79174,2012
3145208,Nova Serrana - MG,84550,2013
3145208,Nova Serrana - MG,87260,2014
3145208,Nova Serrana - MG,89859,2015
3145208,Nova Serrana - MG,92332,2016
3145208,Nova Serrana - MG,94681,2017
3145208,Nova Serrana - MG,99770,2018
3145208,Nova Serrana - MG,102693,2019
3145208,Nova Serrana - MG,105520,2020
3145208,Nova Serrana - MG,108241,2021
3145208,Nova Serrana - MG,105552,2022
3145208,Nova Serrana - MG,105552,2023
3145307,Novo Cruzeiro - MG,30725,2010
3145307,Novo Cruzeiro - MG,30746,2011
3145307,Novo Cruzeiro - MG,30767,2012
3145307,Novo Cruzeiro - MG,31715,2013
3145307,Novo Cruzeiro - MG,31760,2014
3145307,Novo Cruzeiro - MG,31803,2015
3145307,Novo Cruzeiro - MG,31844,2016
3145307,Novo Cruzeiro - MG,31884,2017
3145307,Novo Cruzeiro - MG,31326,2018
3145307,Novo Cruzeiro - MG,31331,2019
3145307,Novo Cruzeiro - MG,31335,2020
3145307,Novo Cruzeiro - MG,31339,2021
3145307,Novo Cruzeiro - MG,26975,2022
3145307,Novo Cruzeiro - MG,26975,2023
3145356,Novo Oriente de Minas - MG,10339,2010
3145356,Novo Oriente de Minas - MG,10368,2011
3145356,Novo Oriente de Minas - MG,10395,2012
3145356,Novo Oriente de Minas - MG,10738,2013
3145356,Novo Oriente de Minas - MG,10773,2014
3145356,Novo Oriente de Minas - MG,10807,2015
3145356,Novo Oriente de Minas - MG,10839,2016
3145356,Novo Oriente de Minas - MG,10869,2017
3145356,Novo Oriente de Minas - MG,10731,2018
3145356,Novo Oriente de Minas - MG,10755,2019
3145356,Novo Oriente de Minas - MG,10778,2020
3145356,Novo Oriente de Minas - MG,10800,2021
3145356,Novo Oriente de Minas - MG,10275,2022
3145356,Novo Oriente de Minas - MG,10275,2023
3145372,Novorizonte - MG,4963,2010
3145372,Novorizonte - MG,4991,2011
3145372,Novorizonte - MG,5017,2012
3145372,Novorizonte - MG,5196,2013
3145372,Novorizonte - MG,5226,2014
3145372,Novorizonte - MG,5255,2015
3145372,Novorizonte - MG,5282,2016
3145372,Novorizonte - MG,5308,2017
3145372,Novorizonte - MG,5273,2018
3145372,Novorizonte - MG,5299,2019
3145372,Novorizonte - MG,5324,2020
3145372,Novorizonte - MG,5348,2021
3145372,Novorizonte - MG,4571,2022
3145372,Novorizonte - MG,4571,2023
3145406,Olaria - MG,1976,2010
3145406,Olaria - MG,1951,2011
3145406,Olaria - MG,1927,2012
3145406,Olaria - MG,1957,2013
3145406,Olaria - MG,1935,2014
3145406,Olaria - MG,1913,2015
3145406,Olaria - MG,1893,2016
3145406,Olaria - MG,1873,2017
3145406,Olaria - MG,1775,2018
3145406,Olaria - MG,1747,2019
3145406,Olaria - MG,1720,2020
3145406,Olaria - MG,1694,2021
3145406,Olaria - MG,1945,2022
3145406,Olaria - MG,1945,2023
3145455,Olhos-d'Água - MG,5267,2010
3145455,Olhos-d'Água - MG,5343,2011
3145455,Olhos-d'Água - MG,5416,2012
3145455,Olhos-d'Água - MG,5659,2013
3145455,Olhos-d'Água - MG,5735,2014
3145455,Olhos-d'Água - MG,5808,2015
3145455,Olhos-d'Água - MG,5878,2016
3145455,Olhos-d'Água - MG,5943,2017
3145455,Olhos-d'Água - MG,6018,2018
3145455,Olhos-d'Água - MG,6096,2019
3145455,Olhos-d'Água - MG,6171,2020
3145455,Olhos-d'Água - MG,6243,2021
3145455,Olhos-d'Água - MG,5385,2022
3145455,Olhos-d'Água - MG,5385,2023
